Code,Name,Category Code,Unit,Cost,Price,Alert Quantity, Tax Rate Name,Tax Method,Subcategory Code,Product Variants Separated by |,Custom Field 1,Custom Field 2,Custom Field 3,Custom Field 4,Custom Field 5,Custom Field 6
078742157771,MEMBERS MARK GREEN TEA AND CUCUMBER 100WIPES, Household,Tin,16,17,5, No Tax, exclusive,,,,,,,,
078742088006,MEMBERS MARK PREMIUM WIPES 100 WIPES, Household,Tin,16,17,5, No Tax, exclusive,,,,,,,,
8935001721338,MENTOS BLAST GUM STRAWBERRY 11.44G, Household,Tin,1.5,2,5, No Tax, exclusive,,,,,,,,
6921211101154,MENTOS FRUIT TOFFE 37.5G, Household,Tin,1.5,2,5, No Tax, exclusive,,,,,,,,
8935001705406,MENTOS GUM ARCTIC MINT, Household,Tin,1.5,2,5, No Tax, exclusive,,,,,,,,
8935001708964,MENTOS GUM FRESH MINT 29.7G, Household,Tin,4,5,5, No Tax, exclusive,,,,,,,,
8935001723493,MENTOS GUM FRESH MINT WITH GREEN TEA 57G, Household,Tin,9,10,5, No Tax, exclusive,,,,,,,,
8935001723646,MENTOS GUM JUICE BLAST 57G, Household,Tin,9,10,5, No Tax, exclusive,,,,,,,,
8935001705420,MENTOS GUM ORANGE MINT 11.44G, Household,Tin,1.5,2,5, No Tax, exclusive,,,,,,,,
8935001705444,MENTOS GUM PEPPERMINT 11.44G, Household,Tin,1.5,2,5, No Tax, exclusive,,,,,,,,
8935001721468,MENTOS GUM SPEARMINT 11.44G, Household,Tin,1.5,2,5, No Tax, exclusive,,,,,,,,
8935001707387,MENTOS GUM STRAWBERY BLAST 29.7, Household,Tin,4,5,5, No Tax, exclusive,,,,,,,,
8935001723516,MENTOS GUM WINTER WITH GREEN TEA 57G, Household,Tin,9,10,5, No Tax, exclusive,,,,,,,,
8935001708988,MENTOS GUM WITH GREEN TEA EXTRACT 29.7G, Household,Tin,4.5,5,5, No Tax, exclusive,,,,,,,,
6921211101017,MENTOS MINT TOFFEE 37.5G, Household,Tin,1.5,2,5, No Tax, exclusive,,,,,,,,
8935001723912,MENTOS STRAWBERRY TOFFEE 37.5G, Household,Tin,1.5,2,5, No Tax, exclusive,,,,,,,,
4251032605022,MERAY SOSLU MISIR 180G, Household,Tin,5,6,5, No Tax, exclusive,,,,,,,,
046214230208,MERBA BROWNIE COOKIES 200G, Household,Tin,14,15,5, No Tax, exclusive,,,,,,,,
046214731507,MERBA CHOCOLATE COOKIE 150G, Household,Tin,10,11,5, No Tax, exclusive,,,,,,,,
046214731774,MERBA CHOCOLATE COOKIES 200G, Household,Tin,15,16,5, No Tax, exclusive,,,,,,,,
8710502310010,MERBA SNACK COOKIES MINI 175G, Household,Tin,21,22,5, No Tax, exclusive,,,,,,,,
60155,MERRY CHRISTMAS CARD, Household,Tin,6,7,5, No Tax, exclusive,,,,,,,,
9555246320173,MILGRO FULL CREAM MILK POWER 400G, Household,Tin,18,20,5, No Tax, exclusive,,,,,,,,
6223001080008,MILKANA SO CREAMY CHEESE 120G, Household,Tin,5.6,6,5, No Tax, exclusive,,,,,,,,
60029,MILKIT CHOCOLATE LOLLIPOPS PCS, Household,Tin,1,1.5,5, No Tax, exclusive,,,,,,,,
3760185010504,MILKY LUX NORMANDY CREAM 1LT, Household,Tin,38,40,5, No Tax, exclusive,,,,,,,,
5000385014833,MILL STONE GROUND TURMERIC 45G, Household,Tin,10,11,5, No Tax, exclusive,,,,,,,,
5000385015014,MILL STONE GROUND WHITE PEPPER 25G, Household,Tin,8,9,5, No Tax, exclusive,,,,,,,,
5000385020926,MILL STONE MIXED HERBS 14G, Household,Tin,10,11,5, No Tax, exclusive,,,,,,,,
9876667890E20998,MILLICENT RICE 5KG, Household,Tin,27,31,5, No Tax, exclusive,,,,,,,,
041498150662,MILLVILLE ROLLED OATS OLD FASHIONED 1.19KG, Household,Tin,20,24,5, No Tax, exclusive,,,,,,,,
6033000085245,MILO  20G, Household,Tin,0,0.8,5, No Tax, exclusive,,,,,,,,
6033000085795,MILO ALL IN ONE 40G, Household,Tin,1.3,1.4,5, No Tax, exclusive,,,,,,,,
6033000084989,MILO CEREAL 45OG, Household,Tin,10,11,5, No Tax, exclusive,,,,,,,,
9556001204356,MILO DRINK 235ML, Household,Tin,3,3.5,5, No Tax, exclusive,,,,,,,,
6111068000018,MILO SARDINE, Household,Tin,3,3.2,5, No Tax, exclusive,,,,,,,,
60088,MIRINDA BREAKABLE CREATE, Household,Tin,20,22,5, No Tax, exclusive,,,,,,,,
60087,MIRINDA BREAKABLE PCS, Household,Tin,0.8,1,5, No Tax, exclusive,,,,,,,,
12000800160,MIRINDA CAN 300ML, Household,Tin,2,2.5,5, No Tax, exclusive,,,,,,,,
41498291600,MIXED NUTS 418G, Household,Tin,0,0,5, No Tax, exclusive,,,,,,,,
5383436305501,MOB BRUSH STICK, Household,Tin,12,13,5, No Tax, exclusive,,,,,,,,
60107,MOB BUCKET GH, Household,Tin,14,15,5, No Tax, exclusive,,,,,,,,
60054,MOB STICKS GH, Household,Tin,11,12,5, No Tax, exclusive,,,,,,,,
6036000041907,MOCO PEPPER SAUCE (RED), Household,Tin,10,11,5, No Tax, exclusive,,,,,,,,
60164,MOCO PEPPER SAUCE(GREEN), Household,Tin,10,11,5, No Tax, exclusive,,,,,,,,
8690536855704,MOLFIX  BABY WIPES, Household,Tin,9,10,5, No Tax, exclusive,,,,,,,,
8690536816521,MOLFIX GIGA ECONOMY 4MAX 7-18 (84PCS), Household,Tin,72,73,5, No Tax, exclusive,,,,,,,,
8690536825288,MOLPED ECONOMIC, Household,Tin,8,9,5, No Tax, exclusive,,,,,,,,
5010026515926,MORNFLAKE MUESLI DELICIOUS DATE 750G, Household,Tin,34,35,5, No Tax, exclusive,,,,,,,,
5010026517074,MORNFLAKE MUESLI FABULOUSLY FRUITY, Household,Tin,26,27,5, No Tax, exclusive,,,,,,,,
5010026515933,MORNFLAKE MUESLI FAVOURITE FRUIT AND NUT, Household,Tin,35,36,5, No Tax, exclusive,,,,,,,,
5010026515605,MORNFLAKE MUESLI FRUITS AND NUTS, Household,Tin,21,22,5, No Tax, exclusive,,,,,,,,
5060043222222,MORNFLAKE MUESLI FRUITS NUTS AND SEED, Household,Tin,27,28,5, No Tax, exclusive,,,,,,,,
5010026505170,MORNFLAKE MUESLI SUPERFAST OATS, Household,Tin,29,30,5, No Tax, exclusive,,,,,,,,
5010026515674,MORNFLAKE MUESLI SWISS STYLE 750G, Household,Tin,21,22,5, No Tax, exclusive,,,,,,,,
5010026514158,MORNFLAKE OATBRAN MUESLI CRANBERRY&NUT, Household,Tin,26,27,5, No Tax, exclusive,,,,,,,,
5010026511072,MORNFLAKE ORIGINAL OATBRAN FLAKES 500G, Household,Tin,19,20,5, No Tax, exclusive,,,,,,,,
5010026505408,MORNFLAKE SUPERFAST OATS 3KG, Household,Tin,42,43,5, No Tax, exclusive,,,,,,,,
5010026515025,MORNFLAKE VERY BERRY OATBRAN FLAKES 400G, Household,Tin,20,20,5, No Tax, exclusive,,,,,,,,
5010026515667,MORNFLAKE WHOLEWHEAT BRAN FLAKES 750G, Household,Tin,17,18,5, No Tax, exclusive,,,,,,,,
5000101989261,MORNING FRESH MEADOW LIQUID SOAP 675ML, Household,Tin,10,12,5, No Tax, exclusive,,,,,,,,
5000101193958,MORNING FRESH ORIGINAL FRESH 1L, Household,Tin,13,14,5, No Tax, exclusive,,,,,,,,
5000101988790,MORNING FRESH ORIGINAL FRESH 675ML, Household,Tin,10,12,5, No Tax, exclusive,,,,,,,,
64331757309,MR FREEZE JUMBO, Household,Tin,1,1.5,5, No Tax, exclusive,,,,,,,,
5032439101176,MR MASH POTATOES 300G, Household,Tin,14,15,5, No Tax, exclusive,,,,,,,,
6001298690076,MR MUSCLE GLADE FLORAL 1L, Household,Tin,10,11,5, No Tax, exclusive,,,,,,,,
6001298690052,MR MUSCLE GLADE LAVENDER 1L, Household,Tin,10,11,5, No Tax, exclusive,,,,,,,,
5000204717129,MR MUSCLE MULTI-TASK WINDOW, Household,Tin,10,12,5, No Tax, exclusive,,,,,,,,
5000204838459,MR MUSCLE SHOWER SHINE 750ML, Household,Tin,14,15.5,5, No Tax, exclusive,,,,,,,,
5000204727081,MR MUSCLE TOILET POWER THICK BLEACH GEL 750ML, Household,Tin,10,12,5, No Tax, exclusive,,,,,,,,
60082,MTN, Household,Tin,0,20,5, No Tax, exclusive,,,,,,,,
60105,MTN, Household,Tin,0,40,5, No Tax, exclusive,,,,,,,,
5010026517081,MUESLI  EXTRA CRISPY, Household,Tin,26,27,5, No Tax, exclusive,,,,,,,,
8888101480202,MUNCHEE CHOCOLATE CHIPS COOKIES, Household,Tin,1,1.8,5, No Tax, exclusive,,,,,,,,
8888101570286,MUNCHEE GINGER BISCUITS, Household,Tin,1,1.5,5, No Tax, exclusive,,,,,,,,
8888101030278,MUNCHEE MILK SHORT CAKE, Household,Tin,1,1.5,5, No Tax, exclusive,,,,,,,,
23672000,MV SHITO 200G, Household,Tin,10,13,5, No Tax, exclusive,,,,,,,,
23773400,MV SHITO 340G, Household,Tin,15,18,5, No Tax, exclusive,,,,,,,,
022644001038,NAJJAR CAFE CLASSIC 200G, Household,Tin,20,23,5, No Tax, exclusive,,,,,,,,
022644002646,NAJJAR CLASSIC WITH CARDAMOM, Household,Tin,20,23,5, No Tax, exclusive,,,,,,,,
6034000076004,NANEE YOGHURT 1KG, Household,Tin,16,17,5, No Tax, exclusive,,,,,,,,
6034000076028,NANEE YOGHURT 500G, Household,Tin,10,11,5, No Tax, exclusive,,,,,,,,
6034000076011,NANEE YOGHURT 700G, Household,Tin,13,14,5, No Tax, exclusive,,,,,,,,
5013531150477,NATCO BLACK EYE BEANS 500G, Household,Tin,13,15,5, No Tax, exclusive,,,,,,,,
5013531820042,natco fine semolina 1.5kg, Household,Tin,25,27,5, No Tax, exclusive,,,,,,,,
5013531731195,NATCO POPPING CORN 500G, Household,Tin,10,11,5, No Tax, exclusive,,,,,,,,
6036000041914,NATURAL PEPPER SAUCE (GREEN), Household,Tin,9,10,5, No Tax, exclusive,,,,,,,,
60139,NATURE VALLEY CRUNCHY BAR 42G BOX, Household,Tin,95,96,5, No Tax, exclusive,,,,,,,,
016000264694,NATURE VALLEY CRUNCHY GRANOLA BARS, Household,Tin,2,2.5,5, No Tax, exclusive,,,,,,,,
6007732002825,NATURES CHOICE COCONUT POWDER 500G, Household,Tin,27,28,5, No Tax, exclusive,,,,,,,,
6034000128000,NEAT FUFU PLANTAIN 700G, Household,Tin,10,14,5, No Tax, exclusive,,,,,,,,
6033000081568,NESCAFE BREAKFAST 3 IN 1, Household,Tin,1,1.4,5, No Tax, exclusive,,,,,,,,
6181002010106,NESCAFE CLASSIC 120 x 2G, Household,Tin,50,53,5, No Tax, exclusive,,,,,,,,
60114,NESCAFE CLASSIC STICKS 2G, Household,Tin,0.4,0.5,5, No Tax, exclusive,,,,,,,,
6181002010243,NESCAFE CLASSIC TIN  200G, Household,Tin,25,30,5, No Tax, exclusive,,,,,,,,
6033000084033,NESCAFE CLASSIC TIN 50G, Household,Tin,7,8.5,5, No Tax, exclusive,,,,,,,,
7613036001748,NESCAFE GOLD BLEND 100G, Household,Tin,30,34,5, No Tax, exclusive,,,,,,,,
7613033188282,NESCAFE GOLD BLEND DECAFE 100G, Household,Tin,34,35,5, No Tax, exclusive,,,,,,,,
7613033538490,NESCAFE ORIGINAL 100G, Household,Tin,25,29,5, No Tax, exclusive,,,,,,,,
7613033586668,NESCAFE ORIGINAL DECAFF, Household,Tin,30,34,5, No Tax, exclusive,,,,,,,,
7613031513093,NESQUIK BANANA 300G, Household,Tin,18,18.5,5, No Tax, exclusive,,,,,,,,
7613031513062,NESQUIK CHOCOLATE FLAVOUR 300G, Household,Tin,17,18.5,5, No Tax, exclusive,,,,,,,,
6033000080493,NESTLE CHOCOLIM 1KG, Household,Tin,20,21,5, No Tax, exclusive,,,,,,,,
6033000080509,NESTLE CHOCOLIM 500G, Household,Tin,10,11,5, No Tax, exclusive,,,,,,,,
7613031614349,NESTLE COFFE MATE LIGHT 200G, Household,Tin,12,12.5,5, No Tax, exclusive,,,,,,,,
8850124080202,NESTLE COFFE MATE LIGHT 450G, Household,Tin,30,35,5, No Tax, exclusive,,,,,,,,
055000489485,NESTLE COFFE MATE ORIGINAL 1.9KG, Household,Tin,61,62,5, No Tax, exclusive,,,,,,,,
5011546473383,NESTLE COFFE MATE ORIGINAL 200G, Household,Tin,12.5,12.5,5, No Tax, exclusive,,,,,,,,
050000301522,NESTLE COFFE MATE THE ORIGINAL 311.8G, Household,Tin,12.5,13.5,5, No Tax, exclusive,,,,,,,,
50000301522,NESTLE COFFEEMATE 311.8G, Household,Tin,0,0,5, No Tax, exclusive,,,,,,,,
7616100952021,NESTLE CREAM 170G, Household,Tin,10.5,11,5, No Tax, exclusive,,,,,,,,
7616100446452,NESTLE CREAM WITH HONEY 175, Household,Tin,10,11,5, No Tax, exclusive,,,,,,,,
4800361402156,NESTLE GOLD CORNFLAKES 500G, Household,Tin,18,20.5,5, No Tax, exclusive,,,,,,,,
7613036177771,NESTLE HONEY CHEERIOS 375G, Household,Tin,24,25,5, No Tax, exclusive,,,,,,,,
6033000085269,NESTLE MILO 400G POUCH, Household,Tin,10,13,5, No Tax, exclusive,,,,,,,,
6033000085283,NESTLE MILO 800G, Household,Tin,20,24,5, No Tax, exclusive,,,,,,,,
6033000085214,NESTLE MILO TIN 400G, Household,Tin,12,15,5, No Tax, exclusive,,,,,,,,
4800361291446,NESTLE MILO WHOLE GRAIN CEREAL 330G, Household,Tin,15,16,5, No Tax, exclusive,,,,,,,,
7613036177733,NESTLE MULTI GRAIN CHEERIOS 375G, Household,Tin,24,25,5, No Tax, exclusive,,,,,,,,
7613031533343,NESTLE NAN 2 400G, Household,Tin,30,33,5, No Tax, exclusive,,,,,,,,
7613031808328,NESTLE NAN 3 400G, Household,Tin,32,33,5, No Tax, exclusive,,,,,,,,
5900020027542,NESTLE NESQUICK DUO 225G, Household,Tin,20,22,5, No Tax, exclusive,,,,,,,,
5900020016065,NESTLE NESQUICK SIMPLE GOOD, Household,Tin,20,22,5, No Tax, exclusive,,,,,,,,
7613031513000,NESTLE NESQUIK 300G STRAWBERRY, Household,Tin,15,18.5,5, No Tax, exclusive,,,,,,,,
8717896007007,NESTLE NIDO  TIN 900G, Household,Tin,52,57,5, No Tax, exclusive,,,,,,,,
8717896007021,NESTLE NIDO TIN 2500G, Household,Tin,220,240,5, No Tax, exclusive,,,,,,,,
8717896007168,NESTLE NIDO TIN 400G, Household,Tin,25,28,5, No Tax, exclusive,,,,,,,,
3574660258288,NEUTROGENA HAND CREAM UNSCENTED 75ML, Household,Tin,19,20,5, No Tax, exclusive,,,,,,,,
3574660156409,NEUTROGENA VISIBLY CLEAR 2IN1, Household,Tin,25,31,5, No Tax, exclusive,,,,,,,,
6034000289213,NHYIRABA 100% NATURAL PEANUT WHOLE, Household,Tin,11,12,5, No Tax, exclusive,,,,,,,,
5011787004681,NICE FRESH (BATHROOM), Household,Tin,9,10,5, No Tax, exclusive,,,,,,,,
5011787004704,NICE FRESH LAVENDER, Household,Tin,9,10,5, No Tax, exclusive,,,,,,,,
5011787004643,NICE FRESH WILD FLOWER, Household,Tin,9,10,5, No Tax, exclusive,,,,,,,,
5011787004704,NICE n FRESH AIR REFRESHNER LAVENDER & LILY TWIST 175ML, Household,Tin,9,10,5, No Tax, exclusive,,,,,,,,
5011787004681,NICE n FRESH AIR REFRESHNER REFRESHING SEA BREEZE 175ML, Household,Tin,9,10,5, No Tax, exclusive,,,,,,,,
5011787004643,NICE n FRESH AIR REFRESHNER WILDFLOWER MEADOW 175ML, Household,Tin,9,10,5, No Tax, exclusive,,,,,,,,
6036000066962,NICHE CHOCOLATE GINGER 100G PK, Household,Tin,88,90,5, No Tax, exclusive,,,,,,,,
6036000066917,NICHE DARK CHOCOLATE 100G PCS, Household,Tin,9,10,5, No Tax, exclusive,,,,,,,,
6036000066948,NICHE DARK CHOCOLATE 100G PK, Household,Tin,97,98,5, No Tax, exclusive,,,,,,,,
6036000066986,NICHE MILK CHOCILATE ORANGE 100G, Household,Tin,9,9.5,5, No Tax, exclusive,,,,,,,,
6036000066900,NICHE MILK CHOCOLATE 100G PCS, Household,Tin,9,9.5,5, No Tax, exclusive,,,,,,,,
6036000066931,NICHE MILK CHOCOLATE 100G PK, Household,Tin,88,90,5, No Tax, exclusive,,,,,,,,
6036000066979,NICHE MILK CHOCOLATE GINGER FLAVOURED PCS, Household,Tin,9,9.5,5, No Tax, exclusive,,,,,,,,
6.036000067e+012,NICHE MILK CHOCOLATE ORANGE FLAVOUR PCS, Household,Tin,9,9.5,5, No Tax, exclusive,,,,,,,,
6294003532352,NIDO 1+ MILK POWDER TIN 400G, Household,Tin,25,26,5, No Tax, exclusive,,,,,,,,
6033000084194,NIDO 14G, Household,Tin,0.7,0.7,5, No Tax, exclusive,,,,,,,,
6033000080851,NIDO 26G, Household,Tin,0.9,1,5, No Tax, exclusive,,,,,,,,
6033000083708,NIDO ESSENTIA POUCH 402G, Household,Tin,14,15,5, No Tax, exclusive,,,,,,,,
4.0059002151e+012,NIVEA BODY CREAM 400ML, Household,Tin,17,19,5, No Tax, exclusive,,,,,,,,
4005900369550,NIVEA COCOA BUTTER 400ML, Household,Tin,15,18,5, No Tax, exclusive,,,,,,,,
4005808917204,NIVEA CREAME CARE 750ML, Household,Tin,21,22,5, No Tax, exclusive,,,,,,,,
4005808230679,NIVEA DOUBLE EFFECT SPRAY 250ML, Household,Tin,19,20,5, No Tax, exclusive,,,,,,,,
4005900088444,NIVEA DRY COMFORT DEODORANT 150ML, Household,Tin,12,13,5, No Tax, exclusive,,,,,,,,
4005900098108,NIVEA DRY IMPACT SPRAY 150ML, Household,Tin,10,13,5, No Tax, exclusive,,,,,,,,
4005900098238,NIVEA ENERGY FRESH DEODORANT 150ML, Household,Tin,10,13,5, No Tax, exclusive,,,,,,,,
4005900121707,NIVEA ENERGY FRESH ROLLON 50ML, Household,Tin,6,8,5, No Tax, exclusive,,,,,,,,
4005900085009,NIVEA EXPRESS HYDRATION 400ML, Household,Tin,15,18,5, No Tax, exclusive,,,,,,,,
4005900088031,NIVEA FRESH NATURAL ROLLON 50ML, Household,Tin,6,8,5, No Tax, exclusive,,,,,,,,
4005900088475,NIVEA FRESH NATURAL SPRAY 150ML, Household,Tin,12,13,5, No Tax, exclusive,,,,,,,,
4005900088352,NIVEA INVISIBLE FOR BLACK AND WHITE 150ML, Household,Tin,10,13,5, No Tax, exclusive,,,,,,,,
4005900217202,NIVEA MEN BODY CREAM 400ML, Household,Tin,17,19,5, No Tax, exclusive,,,,,,,,
4005900088000,NIVEA MEN COOL KICK 150ML, Household,Tin,10,13,5, No Tax, exclusive,,,,,,,,
4005900088185,NIVEA MEN INVISIBLE ROLL ON 50ML, Household,Tin,7,8,5, No Tax, exclusive,,,,,,,,
4005900088215,NIVEA MEN INVISIBLE SPRAY 150ML, Household,Tin,10,13,5, No Tax, exclusive,,,,,,,,
4005900036490,NIVEA MEN INVISIBLE SPRAY 250ML, Household,Tin,19,20,5, No Tax, exclusive,,,,,,,,
4005900098405,NIVEA MEN MAXIMUM HYDRATION 400ML, Household,Tin,15,18,5, No Tax, exclusive,,,,,,,,
4005808903474,NIVEA MEN ORIGINAL CARE SHOWER GEL 500ML, Household,Tin,15,18,5, No Tax, exclusive,,,,,,,,
4005900247315,NIVEA MEN PROTECT & CARE SPRAY 250ML, Household,Tin,18,20,5, No Tax, exclusive,,,,,,,,
4005900245342,NIVEA MEN PROTECT AND CARE DEODORANT 250ML, Household,Tin,12,13,5, No Tax, exclusive,,,,,,,,
4005900244796,NIVEA MEN PROTECT AND CARE ROLLON 50ML, Household,Tin,6,8,5, No Tax, exclusive,,,,,,,,
4005808810840,NIVEA MEN SENSITIVE SHOWER GEL 500ML, Household,Tin,20,22,5, No Tax, exclusive,,,,,,,,
4005900087911,NIVEA MEN SILVER PROTECT SPRAY 150ML, Household,Tin,10,13,5, No Tax, exclusive,,,,,,,,
4005900088093,NIVEA MEN STRESS PROTECT SPRAY 150ML, Household,Tin,10,13,5, No Tax, exclusive,,,,,,,,
4005808353231,NIVEA NATURAL FAIRNESS 200ML, Household,Tin,8,10,5, No Tax, exclusive,,,,,,,,
4005900123978,NIVEA NATURAL FAIRNESS 400ML, Household,Tin,15,18,5, No Tax, exclusive,,,,,,,,
4005808837335,NIVEA PEARL & BEAUTY SPRAY 250ML, Household,Tin,18,20,5, No Tax, exclusive,,,,,,,,
4005900098177,NIVEA PEARL AND BEAUTY ROLLON 50ML, Household,Tin,5,8,5, No Tax, exclusive,,,,,,,,
4005808908578,NIVEA POWDER TOUCH PRAY 250ML, Household,Tin,19,20,5, No Tax, exclusive,,,,,,,,
4005900241498,NIVEA PROTECT & CARE SPRAY 250ML, Household,Tin,18,20,5, No Tax, exclusive,,,,,,,,
4.0059002453e+012,NIVEA PROTECT AND CARE DEODORANT 150ML, Household,Tin,10,13,5, No Tax, exclusive,,,,,,,,
4005900244833,NIVEA PROTECT AND CARE ROLLON 50ML, Household,Tin,6,8,5, No Tax, exclusive,,,,,,,,
4005900087782,NIVEA SOFT MOISTURIZING CREAM 200ML, Household,Tin,8,10,5, No Tax, exclusive,,,,,,,,
4005900088154,NIVEA STRESS PROTECT DEODORANT 150ML, Household,Tin,10,13,5, No Tax, exclusive,,,,,,,,
086631008493,NJOY COFFEE CREAMER 453G, Household,Tin,10,13,5, No Tax, exclusive,,,,,,,,
33744483,NJOY COFFEECREAMER 453G, Household,Tin,0,0,5, No Tax, exclusive,,,,,,,,
6034000004007,NKATIE BURGER PACK, Household,Tin,9,10,5, No Tax, exclusive,,,,,,,,
5020535008895,NUAGE PETROLEUM JELLY 250ML, Household,Tin,13,15,5, No Tax, exclusive,,,,,,,,
7640150550074,NUREVAS MAYONNAISE CANOLA OIL 250ML, Household,Tin,3.5,4,5, No Tax, exclusive,,,,,,,,
7640150550128,NUREVAS TOMATOES KETCHUP 300, Household,Tin,4.5,5,5, No Tax, exclusive,,,,,,,,
8000500224281,NUTELLA B-READY WAFER 22G, Household,Tin,4.5,5,5, No Tax, exclusive,,,,,,,,
5020411119479,NUTELLA CHOCOLATE SPREAD 400G, Household,Tin,22,23,5, No Tax, exclusive,,,,,,,,
80176800,NUTELLA CHOCOLATE SPREAD 750, Household,Tin,40,41,5, No Tax, exclusive,,,,,,,,
5020411121182,NUTELLA FERRERO & GO 48G, Household,Tin,10,11,5, No Tax, exclusive,,,,,,,,
60031,OASIS 100% APPLE GRAPE JUICE PK 10PCS, Household,Tin,17,18.5,5, No Tax, exclusive,,,,,,,,
60033,OASIS 100% APPLE JUICE PK 10PCS, Household,Tin,17.5,18.5,5, No Tax, exclusive,,,,,,,,
60032,OASIS 100% ORANGE  JUICE PK 10PCS, Household,Tin,17,18.5,5, No Tax, exclusive,,,,,,,,
6103705878814,OBELIVER CELEBRATE WHITE GRAPE DRINK 750ML, Household,Tin,12,13,5, No Tax, exclusive,,,,,,,,
6103705878432,OBELIVER LOVE RED GRAPE DRINK 750ML, Household,Tin,12,13,5, No Tax, exclusive,,,,,,,,
03199026,OCEAN SPRAY CRANBERRY 450ML, Household,Tin,7,8,5, No Tax, exclusive,,,,,,,,
031200490056,OCEAN SPRAY CRANBERRY BLACKCURRANT 1L, Household,Tin,9,9,5, No Tax, exclusive,,,,,,,,
031200490032,OCEAN SPRAY CRANBERRY CLASSIC 1L, Household,Tin,8,9,5, No Tax, exclusive,,,,,,,,
8001090061867,OLAY ANTI WRINKLE FIRM & LIFT, Household,Tin,48,65,5, No Tax, exclusive,,,,,,,,
4015600650445,OLAY ESSENTIALS WIPES, Household,Tin,12,15,5, No Tax, exclusive,,,,,,,,
037000424314,OLAY SHEA BUTTE BODY WASH 700ML, Household,Tin,38,40,5, No Tax, exclusive,,,,,,,,
5029578000200,OLD JAMAICA GINGER BEER 330ML PCS, Household,Tin,3,3.5,5, No Tax, exclusive,,,,,,,,
4015600859596,OLD SPICE BEARGLOVE 100ML, Household,Tin,30,31,5, No Tax, exclusive,,,,,,,,
4084500506275,OLD SPICE ORIGINAL SPRAY 150ML, Household,Tin,12,14,5, No Tax, exclusive,,,,,,,,
6151100138170,OMO WASHING POWDER 2KG, Household,Tin,30,31,5, No Tax, exclusive,,,,,,,,
6154000013264,OMO WASHING POWDER 500G, Household,Tin,9,10,5, No Tax, exclusive,,,,,,,,
6151100138163,OMO WASHING POWDER 900G, Household,Tin,16,18,5, No Tax, exclusive,,,,,,,,
60023,ONION FRESH, Household,Tin,8,10,5, No Tax, exclusive,,,,,,,,
8801043216142,ONION RINGS FLAVOURED 50G, Household,Tin,5,6,5, No Tax, exclusive,,,,,,,,
8801043007344,ONION RINGS HOT & SPICY 40G, Household,Tin,5,6,5, No Tax, exclusive,,,,,,,,
044000047009,OREO CHOCOLATE SABDWICH 68G, Household,Tin,2,3,5, No Tax, exclusive,,,,,,,,
7622210462534,OREO MINI STRABERRY CUP, Household,Tin,7,8,5, No Tax, exclusive,,,,,,,,
7622300761349,OREO MINI VANILLA CUP, Household,Tin,7,8,5, No Tax, exclusive,,,,,,,,
7622210317667,OREO ORIGINAL 154G, Household,Tin,8,9,5, No Tax, exclusive,,,,,,,,
7622300335809,OREO SOFT CAKE PCS, Household,Tin,1.8,2,5, No Tax, exclusive,,,,,,,,
7622300335755,OREO SOFT CAKE PK, Household,Tin,15,18,5, No Tax, exclusive,,,,,,,,
25393019,ORGANIC MAMIA CREAMY PORRIDGE 200G, Household,Tin,18,19,5, No Tax, exclusive,,,,,,,,
25357226,ORGANIC MAMIA JUST APPLES 5X90G, Household,Tin,18,19,5, No Tax, exclusive,,,,,,,,
8906079340578,ORGANIC WELLNESS QUINOA 500G, Household,Tin,20,22,5, No Tax, exclusive,,,,,,,,
6034000106701,ORIGIN 330ML, Household,Tin,1.5,2,5, No Tax, exclusive,,,,,,,,
8691313010316,ORKIDE SUNFLOWER 5LT, Household,Tin,65,71,5, No Tax, exclusive,,,,,,,,
8691313010248,ORKIDE SUNFLOWER OIL 1L, Household,Tin,10,15,5, No Tax, exclusive,,,,,,,,
8691313010262,ORKIDE SUNFLOWER OIL 3L, Household,Tin,42,43,5, No Tax, exclusive,,,,,,,,
8691313010286,ORKIDE SUNFLOWER OLI 2L, Household,Tin,30,31,5, No Tax, exclusive,,,,,,,,
8410498000178,ORO INSECTICIDE SPRAY 400ML, Household,Tin,12,13,5, No Tax, exclusive,,,,,,,,
8410498051224,ORO INSECTICIDE SPRAY 500ML, Household,Tin,13,13.5,5, No Tax, exclusive,,,,,,,,
8410498010689,ORO INSECTICIDE SPRAY 750ML, Household,Tin,15,17,5, No Tax, exclusive,,,,,,,,
8410498001540,ORO SUPER BRILLO ULTRA POLISH 750ML, Household,Tin,15,16,5, No Tax, exclusive,,,,,,,,
058807484240,ORVILLE MICRO WAVE LIGHT BUTTER POPCORN 80G, Household,Tin,3,3.5,5, No Tax, exclusive,,,,,,,,
7612100065105,OVALTINE BISCUITS, Household,Tin,8,10,5, No Tax, exclusive,,,,,,,,
5010051017914,OVALTINE ORIGINAL 800G, Household,Tin,35,38,5, No Tax, exclusive,,,,,,,,
10181140082,PALMERS COCOA BUTTER 270G, Household,Tin,35,37,5, No Tax, exclusive,,,,,,,,
010181140082,PALMERS COCOA BUTTER SOFTENS SMOOTHENS 270G, Household,Tin,0,0,5, No Tax, exclusive,,,,,,,,
10181040962,PALMERS COCOA BUTTER SPRAY LOTION 200G, Household,Tin,23,25,5, No Tax, exclusive,,,,,,,,
010181041655,PALMERS COCOA FORMULA SOFTENS 400ML, Household,Tin,32,35,5, No Tax, exclusive,,,,,,,,
